sample,model,condition,words,meanings,response,accuracy,memory_size
4086,trace_0.01,3,j,J,J,1,8.75
4086,trace_0.01,3,k,K,K,1,8.75
4086,trace_0.01,3,l,L,R,0,8.75
4086,trace_0.01,3,m,M,J,0,8.75
4086,trace_0.01,3,n,N,J,0,8.75
4086,trace_0.01,3,o,O,O,1,8.75
4086,trace_0.01,3,p,P,P,1,8.75
4086,trace_0.01,3,q,Q,Q,1,8.75
4086,trace_0.01,3,r,R,R,1,8.75
4087,trace_0.01,3,a,A,K,0,8.75
4087,trace_0.01,3,b,B,L,0,8.75
4087,trace_0.01,3,c,C,L,0,8.75
4087,trace_0.01,3,d,D,M,0,8.75
4087,trace_0.01,3,e,E,N,0,8.75
4087,trace_0.01,3,f,F,R,0,8.75
4087,trace_0.01,3,g,G,N,0,8.75
4087,trace_0.01,3,h,H,H,1,8.75
4087,trace_0.01,3,i,I,I,1,8.75
4087,trace_0.01,3,j,J,J,1,8.75
4087,trace_0.01,3,k,K,K,1,8.75
4087,trace_0.01,3,l,L,M,0,8.75
4087,trace_0.01,3,m,M,M,1,8.75
4087,trace_0.01,3,n,N,N,1,8.75
4087,trace_0.01,3,o,O,O,1,8.75
4087,trace_0.01,3,p,P,P,1,8.75
4087,trace_0.01,3,q,Q,Q,1,8.75
4087,trace_0.01,3,r,R,R,1,8.75
4088,trace_0.01,3,a,A,A,1,8.75
4088,trace_0.01,3,b,B,B,1,8.75
4088,trace_0.01,3,c,C,C,1,8.75
4088,trace_0.01,3,d,D,D,1,8.75
4088,trace_0.01,3,e,E,C,0,8.75
4088,trace_0.01,3,f,F,F,1,8.75
4088,trace_0.01,3,g,G,G,1,8.75
4088,trace_0.01,3,h,H,H,1,8.75
4088,trace_0.01,3,i,I,I,1,8.75
4088,trace_0.01,3,j,J,J,1,8.75
4088,trace_0.01,3,k,K,M,0,8.75
4088,trace_0.01,3,l,L,L,1,8.75
4088,trace_0.01,3,m,M,M,1,8.75
4088,trace_0.01,3,n,N,N,1,8.75
4088,trace_0.01,3,o,O,O,1,8.75
4088,trace_0.01,3,p,P,O,0,8.75
4088,trace_0.01,3,q,Q,Q,1,8.75
4088,trace_0.01,3,r,R,I,0,8.75
4089,trace_0.01,3,a,A,A,1,8.75
4089,trace_0.01,3,b,B,B,1,8.75
4089,trace_0.01,3,c,C,M,0,8.75
4089,trace_0.01,3,d,D,D,1,8.75
4089,trace_0.01,3,e,E,E,1,8.75
4089,trace_0.01,3,f,F,H,0,8.75
4089,trace_0.01,3,g,G,G,1,8.75
4089,trace_0.01,3,h,H,K,0,8.75
4089,trace_0.01,3,i,I,G,0,8.75
4089,trace_0.01,3,j,J,G,0,8.75
4089,trace_0.01,3,k,K,K,1,8.75
4089,trace_0.01,3,l,L,L,1,8.75
4089,trace_0.01,3,m,M,M,1,8.75
4089,trace_0.01,3,n,N,M,0,8.75
4089,trace_0.01,3,o,O,O,1,8.75
4089,trace_0.01,3,p,P,D,0,8.75
4089,trace_0.01,3,q,Q,Q,1,8.75
4089,trace_0.01,3,r,R,K,0,8.75
4090,trace_0.01,3,a,A,B,0,8.75
4090,trace_0.01,3,b,B,B,1,8.75
4090,trace_0.01,3,c,C,C,1,8.75
4090,trace_0.01,3,d,D,D,1,8.75
4090,trace_0.01,3,e,E,E,1,8.75
4090,trace_0.01,3,f,F,D,0,8.75
4090,trace_0.01,3,g,G,G,1,8.75
4090,trace_0.01,3,h,H,O,0,8.75
4090,trace_0.01,3,i,I,I,1,8.75
4090,trace_0.01,3,j,J,Q,0,8.75
4090,trace_0.01,3,k,K,K,1,8.75
4090,trace_0.01,3,l,L,L,1,8.75
4090,trace_0.01,3,m,M,M,1,8.75
4090,trace_0.01,3,n,N,N,1,8.75
4090,trace_0.01,3,o,O,E,0,8.75
4090,trace_0.01,3,p,P,P,1,8.75
4090,trace_0.01,3,q,Q,L,0,8.75
4090,trace_0.01,3,r,R,R,1,8.75
4091,trace_0.01,3,a,A,A,1,8.75
4091,trace_0.01,3,b,B,A,0,8.75
4091,trace_0.01,3,c,C,C,1,8.75
4091,trace_0.01,3,d,D,M,0,8.75
4091,trace_0.01,3,e,E,E,1,8.75
4091,trace_0.01,3,f,F,D,0,8.75
4091,trace_0.01,3,g,G,G,1,8.75
4091,trace_0.01,3,h,H,H,1,8.75
4091,trace_0.01,3,i,I,I,1,8.75
4091,trace_0.01,3,j,J,H,0,8.75
4091,trace_0.01,3,k,K,D,0,8.75
4091,trace_0.01,3,l,L,O,0,8.75
4091,trace_0.01,3,m,M,G,0,8.75
4091,trace_0.01,3,n,N,E,0,8.75
4091,trace_0.01,3,o,O,O,1,8.75
4091,trace_0.01,3,p,P,P,1,8.75
4091,trace_0.01,3,q,Q,R,0,8.75
4091,trace_0.01,3,r,R,R,1,8.75
4092,trace_0.01,3,a,A,A,1,8.75
4092,trace_0.01,3,b,B,B,1,8.75
4092,trace_0.01,3,c,C,M,0,8.75
4092,trace_0.01,3,d,D,D,1,8.75
4092,trace_0.01,3,e,E,E,1,8.75
4092,trace_0.01,3,f,F,F,1,8.75
4092,trace_0.01,3,g,G,G,1,8.75
4092,trace_0.01,3,h,H,I,0,8.75
4092,trace_0.01,3,i,I,M,0,8.75
4092,trace_0.01,3,j,J,M,0,8.75
4092,trace_0.01,3,k,K,K,1,8.75
4092,trace_0.01,3,l,L,L,1,8.75
4092,trace_0.01,3,m,M,M,1,8.75
4092,trace_0.01,3,n,N,N,1,8.75
4092,trace_0.01,3,o,O,J,0,8.75
4092,trace_0.01,3,p,P,P,1,8.75
4092,trace_0.01,3,q,Q,Q,1,8.75
4092,trace_0.01,3,r,R,R,1,8.75
4093,trace_0.01,3,a,A,G,0,8.75
4093,trace_0.01,3,b,B,R,0,8.75
4093,trace_0.01,3,c,C,L,0,8.75
4093,trace_0.01,3,d,D,P,0,8.75
4093,trace_0.01,3,e,E,E,1,8.75
4093,trace_0.01,3,f,F,B,0,8.75
4093,trace_0.01,3,g,G,O,0,8.75
4093,trace_0.01,3,h,H,Q,0,8.75
4093,trace_0.01,3,i,I,N,0,8.75
4093,trace_0.01,3,j,J,J,1,8.75
4093,trace_0.01,3,k,K,Q,0,8.75
4093,trace_0.01,3,l,L,L,1,8.75
4093,trace_0.01,3,m,M,P,0,8.75
4093,trace_0.01,3,n,N,G,0,8.75
4093,trace_0.01,3,o,O,O,1,8.75
4093,trace_0.01,3,p,P,P,1,8.75
4093,trace_0.01,3,q,Q,Q,1,8.75
4093,trace_0.01,3,r,R,Q,0,8.75
4094,trace_0.01,3,a,A,A,1,8.75
4094,trace_0.01,3,b,B,B,1,8.75
4094,trace_0.01,3,c,C,C,1,8.75
4094,trace_0.01,3,d,D,C,0,8.75
4094,trace_0.01,3,e,E,H,0,8.75
4094,trace_0.01,3,f,F,F,1,8.75
4094,trace_0.01,3,g,G,G,1,8.75
4094,trace_0.01,3,h,H,H,1,8.75
4094,trace_0.01,3,i,I,I,1,8.75
4094,trace_0.01,3,j,J,J,1,8.75
4094,trace_0.01,3,k,K,K,1,8.75
4094,trace_0.01,3,l,L,L,1,8.75
4094,trace_0.01,3,m,M,M,1,8.75
4094,trace_0.01,3,n,N,N,1,8.75
4094,trace_0.01,3,o,O,Q,0,8.75
4094,trace_0.01,3,p,P,P,1,8.75
4094,trace_0.01,3,q,Q,A,0,8.75
4094,trace_0.01,3,r,R,O,0,8.75
4095,trace_0.01,3,a,A,A,1,8.75
4095,trace_0.01,3,b,B,B,1,8.75
4095,trace_0.01,3,c,C,C,1,8.75
4095,trace_0.01,3,d,D,D,1,8.75
4095,trace_0.01,3,e,E,E,1,8.75
4095,trace_0.01,3,f,F,F,1,8.75
4095,trace_0.01,3,g,G,G,1,8.75
4095,trace_0.01,3,h,H,H,1,8.75
4095,trace_0.01,3,i,I,I,1,8.75
4095,trace_0.01,3,j,J,J,1,8.75
4095,trace_0.01,3,k,K,Q,0,8.75
4095,trace_0.01,3,l,L,L,1,8.75
4095,trace_0.01,3,m,M,R,0,8.75
4095,trace_0.01,3,n,N,H,0,8.75
4095,trace_0.01,3,o,O,O,1,8.75
4095,trace_0.01,3,p,P,P,1,8.75
4095,trace_0.01,3,q,Q,Q,1,8.75
4095,trace_0.01,3,r,R,R,1,8.75
4096,trace_0.01,3,a,A,F,0,8.75
4096,trace_0.01,3,b,B,B,1,8.75
4096,trace_0.01,3,c,C,C,1,8.75
4096,trace_0.01,3,d,D,M,0,8.75
4096,trace_0.01,3,e,E,E,1,8.75
4096,trace_0.01,3,f,F,A,0,8.75
4096,trace_0.01,3,g,G,G,1,8.75
4096,trace_0.01,3,h,H,H,1,8.75
4096,trace_0.01,3,i,I,I,1,8.75
4096,trace_0.01,3,j,J,J,1,8.75
4096,trace_0.01,3,k,K,A,0,8.75
4096,trace_0.01,3,l,L,L,1,8.75
4096,trace_0.01,3,m,M,M,1,8.75
4096,trace_0.01,3,n,N,N,1,8.75
4096,trace_0.01,3,o,O,R,0,8.75
4096,trace_0.01,3,p,P,P,1,8.75
4096,trace_0.01,3,q,Q,Q,1,8.75
4096,trace_0.01,3,r,R,R,1,8.75
4097,trace_0.01,3,a,A,I,0,8.75
4097,trace_0.01,3,b,B,B,1,8.75
4097,trace_0.01,3,c,C,C,1,8.75
4097,trace_0.01,3,d,D,D,1,8.75
4097,trace_0.01,3,e,E,K,0,8.75
4097,trace_0.01,3,f,F,G,0,8.75
4097,trace_0.01,3,g,G,G,1,8.75
4097,trace_0.01,3,h,H,P,0,8.75
4097,trace_0.01,3,i,I,I,1,8.75
4097,trace_0.01,3,j,J,J,1,8.75
4097,trace_0.01,3,k,K,K,1,8.75
4097,trace_0.01,3,l,L,L,1,8.75
4097,trace_0.01,3,m,M,M,1,8.75
4097,trace_0.01,3,n,N,N,1,8.75
4097,trace_0.01,3,o,O,O,1,8.75
4097,trace_0.01,3,p,P,P,1,8.75
4097,trace_0.01,3,q,Q,K,0,8.75
4097,trace_0.01,3,r,R,N,0,8.75
4098,trace_0.01,3,a,A,A,1,8.75
4098,trace_0.01,3,b,B,H,0,8.75
4098,trace_0.01,3,c,C,J,0,8.75
4098,trace_0.01,3,d,D,D,1,8.75
4098,trace_0.01,3,e,E,M,0,8.75
4098,trace_0.01,3,f,F,F,1,8.75
4098,trace_0.01,3,g,G,G,1,8.75
4098,trace_0.01,3,h,H,H,1,8.75
4098,trace_0.01,3,i,I,D,0,8.75
4098,trace_0.01,3,j,J,J,1,8.75
4098,trace_0.01,3,k,K,K,1,8.75
4098,trace_0.01,3,l,L,E,0,8.75
4098,trace_0.01,3,m,M,M,1,8.75
4098,trace_0.01,3,n,N,N,1,8.75
4098,trace_0.01,3,o,O,O,1,8.75
4098,trace_0.01,3,p,P,P,1,8.75
4098,trace_0.01,3,q,Q,J,0,8.75
4098,trace_0.01,3,r,R,R,1,8.75
4099,trace_0.01,3,a,A,A,1,8.75
4099,trace_0.01,3,b,B,P,0,8.75
4099,trace_0.01,3,c,C,C,1,8.75
4099,trace_0.01,3,d,D,D,1,8.75
4099,trace_0.01,3,e,E,J,0,8.75
4099,trace_0.01,3,f,F,G,0,8.75
4099,trace_0.01,3,g,G,F,0,8.75
4099,trace_0.01,3,h,H,E,0,8.75
4099,trace_0.01,3,i,I,D,0,8.75
4099,trace_0.01,3,j,J,H,0,8.75
4099,trace_0.01,3,k,K,A,0,8.75
4099,trace_0.01,3,l,L,L,1,8.75
4099,trace_0.01,3,m,M,O,0,8.75
4099,trace_0.01,3,n,N,D,0,8.75
4099,trace_0.01,3,o,O,O,1,8.75
4099,trace_0.01,3,p,P,P,1,8.75
4099,trace_0.01,3,q,Q,L,0,8.75
4099,trace_0.01,3,r,R,R,1,8.75
4100,trace_0.01,3,a,A,A,1,8.75
4100,trace_0.01,3,b,B,B,1,8.75
4100,trace_0.01,3,c,C,C,1,8.75
4100,trace_0.01,3,d,D,B,0,8.75
4100,trace_0.01,3,e,E,E,1,8.75
4100,trace_0.01,3,f,F,F,1,8.75
4100,trace_0.01,3,g,G,G,1,8.75
4100,trace_0.01,3,h,H,H,1,8.75
4100,trace_0.01,3,i,I,I,1,8.75
4100,trace_0.01,3,j,J,I,0,8.75
4100,trace_0.01,3,k,K,K,1,8.75
4100,trace_0.01,3,l,L,L,1,8.75
4100,trace_0.01,3,m,M,M,1,8.75
4100,trace_0.01,3,n,N,N,1,8.75
4100,trace_0.01,3,o,O,O,1,8.75
4100,trace_0.01,3,p,P,P,1,8.75
4100,trace_0.01,3,q,Q,Q,1,8.75
4100,trace_0.01,3,r,R,R,1,8.75
4101,trace_0.01,3,a,A,A,1,8.75
4101,trace_0.01,3,b,B,E,0,8.75
4101,trace_0.01,3,c,C,C,1,8.75
4101,trace_0.01,3,d,D,D,1,8.75
4101,trace_0.01,3,e,E,G,0,8.75
4101,trace_0.01,3,f,F,N,0,8.75
4101,trace_0.01,3,g,G,C,0,8.75
4101,trace_0.01,3,h,H,R,0,8.75
4101,trace_0.01,3,i,I,I,1,8.75
4101,trace_0.01,3,j,J,J,1,8.75
4101,trace_0.01,3,k,K,K,1,8.75
4101,trace_0.01,3,l,L,I,0,8.75
4101,trace_0.01,3,m,M,M,1,8.75
4101,trace_0.01,3,n,N,N,1,8.75
4101,trace_0.01,3,o,O,Q,0,8.75
4101,trace_0.01,3,p,P,B,0,8.75
4101,trace_0.01,3,q,Q,Q,1,8.75
4101,trace_0.01,3,r,R,R,1,8.75
4102,trace_0.01,3,a,A,M,0,8.75
4102,trace_0.01,3,b,B,B,1,8.75
4102,trace_0.01,3,c,C,G,0,8.75
4102,trace_0.01,3,d,D,Q,0,8.75
4102,trace_0.01,3,e,E,E,1,8.75
4102,trace_0.01,3,f,F,H,0,8.75
4102,trace_0.01,3,g,G,G,1,8.75
4102,trace_0.01,3,h,H,K,0,8.75
4102,trace_0.01,3,i,I,I,1,8.75
4102,trace_0.01,3,j,J,M,0,8.75
4102,trace_0.01,3,k,K,K,1,8.75
4102,trace_0.01,3,l,L,E,0,8.75
4102,trace_0.01,3,m,M,M,1,8.75
4102,trace_0.01,3,n,N,N,1,8.75
4102,trace_0.01,3,o,O,O,1,8.75
4102,trace_0.01,3,p,P,P,1,8.75
4102,trace_0.01,3,q,Q,Q,1,8.75
4102,trace_0.01,3,r,R,R,1,8.75
4103,trace_0.01,3,a,A,A,1,8.75
4103,trace_0.01,3,b,B,L,0,8.75
4103,trace_0.01,3,c,C,C,1,8.75
4103,trace_0.01,3,d,D,D,1,8.75
4103,trace_0.01,3,e,E,E,1,8.75
4103,trace_0.01,3,f,F,E,0,8.75
4103,trace_0.01,3,g,G,G,1,8.75
4103,trace_0.01,3,h,H,M,0,8.75
4103,trace_0.01,3,i,I,I,1,8.75
4103,trace_0.01,3,j,J,J,1,8.75
4103,trace_0.01,3,k,K,K,1,8.75
4103,trace_0.01,3,l,L,L,1,8.75
4103,trace_0.01,3,m,M,F,0,8.75
4103,trace_0.01,3,n,N,C,0,8.75
4103,trace_0.01,3,o,O,K,0,8.75
4103,trace_0.01,3,p,P,I,0,8.75
4103,trace_0.01,3,q,Q,Q,1,8.75
4103,trace_0.01,3,r,R,R,1,8.75
4104,trace_0.01,3,a,A,A,1,8.75
4104,trace_0.01,3,b,B,B,1,8.75
4104,trace_0.01,3,c,C,C,1,8.75
4104,trace_0.01,3,d,D,D,1,8.75
4104,trace_0.01,3,e,E,E,1,8.75
4104,trace_0.01,3,f,F,F,1,8.75
4104,trace_0.01,3,g,G,G,1,8.75
4104,trace_0.01,3,h,H,R,0,8.75
4104,trace_0.01,3,i,I,I,1,8.75
4104,trace_0.01,3,j,J,J,1,8.75
4104,trace_0.01,3,k,K,K,1,8.75
4104,trace_0.01,3,l,L,L,1,8.75
4104,trace_0.01,3,m,M,M,1,8.75
4104,trace_0.01,3,n,N,N,1,8.75
4104,trace_0.01,3,o,O,O,1,8.75
4104,trace_0.01,3,p,P,D,0,8.75
4104,trace_0.01,3,q,Q,Q,1,8.75
4104,trace_0.01,3,r,R,O,0,8.75
4105,trace_0.01,3,a,A,A,1,8.75
4105,trace_0.01,3,b,B,B,1,8.75
4105,trace_0.01,3,c,C,C,1,8.75
4105,trace_0.01,3,d,D,H,0,8.75
4105,trace_0.01,3,e,E,G,0,8.75
4105,trace_0.01,3,f,F,M,0,8.75
4105,trace_0.01,3,g,G,G,1,8.75
4105,trace_0.01,3,h,H,H,1,8.75
4105,trace_0.01,3,i,I,I,1,8.75
4105,trace_0.01,3,j,J,J,1,8.75
4105,trace_0.01,3,k,K,L,0,8.75
4105,trace_0.01,3,l,L,P,0,8.75
4105,trace_0.01,3,m,M,M,1,8.75
4105,trace_0.01,3,n,N,N,1,8.75
4105,trace_0.01,3,o,O,C,0,8.75
4105,trace_0.01,3,p,P,E,0,8.75
4105,trace_0.01,3,q,Q,E,0,8.75
4105,trace_0.01,3,r,R,C,0,8.75
4106,trace_0.01,3,a,A,A,1,8.75
4106,trace_0.01,3,b,B,G,0,8.75
4106,trace_0.01,3,c,C,C,1,8.75
4106,trace_0.01,3,d,D,J,0,8.75
4106,trace_0.01,3,e,E,E,1,8.75
4106,trace_0.01,3,f,F,F,1,8.75
4106,trace_0.01,3,g,G,G,1,8.75
4106,trace_0.01,3,h,H,B,0,8.75
4106,trace_0.01,3,i,I,B,0,8.75
4106,trace_0.01,3,j,J,J,1,8.75
4106,trace_0.01,3,k,K,H,0,8.75
4106,trace_0.01,3,l,L,D,0,8.75
4106,trace_0.01,3,m,M,L,0,8.75
4106,trace_0.01,3,n,N,N,1,8.75
4106,trace_0.01,3,o,O,O,1,8.75
4106,trace_0.01,3,p,P,P,1,8.75
4106,trace_0.01,3,q,Q,G,0,8.75
4106,trace_0.01,3,r,R,O,0,8.75
4107,trace_0.01,3,a,A,A,1,8.75
4107,trace_0.01,3,b,B,B,1,8.75
4107,trace_0.01,3,c,C,C,1,8.75
4107,trace_0.01,3,d,D,D,1,8.75
4107,trace_0.01,3,e,E,I,0,8.75
4107,trace_0.01,3,f,F,F,1,8.75
4107,trace_0.01,3,g,G,C,0,8.75
4107,trace_0.01,3,h,H,J,0,8.75
4107,trace_0.01,3,i,I,F,0,8.75
4107,trace_0.01,3,j,J,H,0,8.75
4107,trace_0.01,3,k,K,K,1,8.75
4107,trace_0.01,3,l,L,L,1,8.75
4107,trace_0.01,3,m,M,K,0,8.75
4107,trace_0.01,3,n,N,N,1,8.75
4107,trace_0.01,3,o,O,Q,0,8.75
4107,trace_0.01,3,p,P,R,0,8.75
4107,trace_0.01,3,q,Q,Q,1,8.75
4107,trace_0.01,3,r,R,R,1,8.75
4108,trace_0.01,3,a,A,A,1,8.75
4108,trace_0.01,3,b,B,B,1,8.75
4108,trace_0.01,3,c,C,C,1,8.75
4108,trace_0.01,3,d,D,R,0,8.75
4108,trace_0.01,3,e,E,A,0,8.75
4108,trace_0.01,3,f,F,B,0,8.75
4108,trace_0.01,3,g,G,G,1,8.75
4108,trace_0.01,3,h,H,K,0,8.75
4108,trace_0.01,3,i,I,J,0,8.75
4108,trace_0.01,3,j,J,N,0,8.75
4108,trace_0.01,3,k,K,D,0,8.75
4108,trace_0.01,3,l,L,L,1,8.75
4108,trace_0.01,3,m,M,M,1,8.75
4108,trace_0.01,3,n,N,A,0,8.75
4108,trace_0.01,3,o,O,O,1,8.75
4108,trace_0.01,3,p,P,P,1,8.75
4108,trace_0.01,3,q,Q,G,0,8.75
4108,trace_0.01,3,r,R,G,0,8.75
4109,trace_0.01,3,a,A,A,1,8.75
4109,trace_0.01,3,b,B,J,0,8.75
4109,trace_0.01,3,c,C,R,0,8.75
4109,trace_0.01,3,d,D,I,0,8.75
4109,trace_0.01,3,e,E,E,1,8.75
4109,trace_0.01,3,f,F,F,1,8.75
4109,trace_0.01,3,g,G,G,1,8.75
4109,trace_0.01,3,h,H,P,0,8.75
4109,trace_0.01,3,i,I,O,0,8.75
4109,trace_0.01,3,j,J,J,1,8.75
4109,trace_0.01,3,k,K,K,1,8.75
4109,trace_0.01,3,l,L,L,1,8.75
4109,trace_0.01,3,m,M,M,1,8.75
4109,trace_0.01,3,n,N,N,1,8.75
4109,trace_0.01,3,o,O,L,0,8.75
4109,trace_0.01,3,p,P,P,1,8.75
4109,trace_0.01,3,q,Q,Q,1,8.75
4109,trace_0.01,3,r,R,R,1,8.75
4110,trace_0.01,3,a,A,A,1,8.75
4110,trace_0.01,3,b,B,B,1,8.75
4110,trace_0.01,3,c,C,P,0,8.75
4110,trace_0.01,3,d,D,F,0,8.75
4110,trace_0.01,3,e,E,M,0,8.75
4110,trace_0.01,3,f,F,K,0,8.75
4110,trace_0.01,3,g,G,P,0,8.75
4110,trace_0.01,3,h,H,H,1,8.75
4110,trace_0.01,3,i,I,I,1,8.75
4110,trace_0.01,3,j,J,G,0,8.75
4110,trace_0.01,3,k,K,K,1,8.75
4110,trace_0.01,3,l,L,L,1,8.75
4110,trace_0.01,3,m,M,D,0,8.75
4110,trace_0.01,3,n,N,N,1,8.75
4110,trace_0.01,3,o,O,O,1,8.75
4110,trace_0.01,3,p,P,P,1,8.75
4110,trace_0.01,3,q,Q,L,0,8.75
4110,trace_0.01,3,r,R,K,0,8.75
4111,trace_0.01,3,a,A,G,0,8.75
4111,trace_0.01,3,b,B,B,1,8.75
4111,trace_0.01,3,c,C,C,1,8.75
4111,trace_0.01,3,d,D,D,1,8.75
4111,trace_0.01,3,e,E,E,1,8.75
4111,trace_0.01,3,f,F,Q,0,8.75
4111,trace_0.01,3,g,G,G,1,8.75
4111,trace_0.01,3,h,H,O,0,8.75
4111,trace_0.01,3,i,I,Q,0,8.75
4111,trace_0.01,3,j,J,M,0,8.75
4111,trace_0.01,3,k,K,H,0,8.75
4111,trace_0.01,3,l,L,M,0,8.75
4111,trace_0.01,3,m,M,M,1,8.75
4111,trace_0.01,3,n,N,N,1,8.75
4111,trace_0.01,3,o,O,A,0,8.75
4111,trace_0.01,3,p,P,P,1,8.75
4111,trace_0.01,3,q,Q,F,0,8.75
4111,trace_0.01,3,r,R,D,0,8.75
4112,trace_0.01,3,a,A,A,1,8.75
4112,trace_0.01,3,b,B,B,1,8.75
4112,trace_0.01,3,c,C,C,1,8.75
4112,trace_0.01,3,d,D,I,0,8.75
4112,trace_0.01,3,e,E,E,1,8.75
4112,trace_0.01,3,f,F,F,1,8.75
4112,trace_0.01,3,g,G,G,1,8.75
4112,trace_0.01,3,h,H,H,1,8.75
4112,trace_0.01,3,i,I,I,1,8.75
4112,trace_0.01,3,j,J,J,1,8.75
4112,trace_0.01,3,k,K,K,1,8.75
4112,trace_0.01,3,l,L,L,1,8.75
4112,trace_0.01,3,m,M,O,0,8.75
4112,trace_0.01,3,n,N,D,0,8.75
4112,trace_0.01,3,o,O,O,1,8.75
4112,trace_0.01,3,p,P,P,1,8.75
4112,trace_0.01,3,q,Q,Q,1,8.75
4112,trace_0.01,3,r,R,R,1,8.75
4113,trace_0.01,3,a,A,P,0,8.75
4113,trace_0.01,3,b,B,C,0,8.75
4113,trace_0.01,3,c,C,C,1,8.75
4113,trace_0.01,3,d,D,D,1,8.75
4113,trace_0.01,3,e,E,I,0,8.75
4113,trace_0.01,3,f,F,E,0,8.75
4113,trace_0.01,3,g,G,K,0,8.75
4113,trace_0.01,3,h,H,Q,0,8.75
4113,trace_0.01,3,i,I,I,1,8.75
4113,trace_0.01,3,j,J,J,1,8.75
4113,trace_0.01,3,k,K,K,1,8.75
4113,trace_0.01,3,l,L,L,1,8.75
4113,trace_0.01,3,m,M,G,0,8.75
4113,trace_0.01,3,n,N,N,1,8.75
4113,trace_0.01,3,o,O,O,1,8.75
4113,trace_0.01,3,p,P,P,1,8.75
4113,trace_0.01,3,q,Q,I,0,8.75
4113,trace_0.01,3,r,R,R,1,8.75
4114,trace_0.01,3,a,A,K,0,8.75
4114,trace_0.01,3,b,B,K,0,8.75
4114,trace_0.01,3,c,C,C,1,8.75
4114,trace_0.01,3,d,D,E,0,8.75
4114,trace_0.01,3,e,E,E,1,8.75
4114,trace_0.01,3,f,F,F,1,8.75
4114,trace_0.01,3,g,G,G,1,8.75
4114,trace_0.01,3,h,H,H,1,8.75
4114,trace_0.01,3,i,I,A,0,8.75
4114,trace_0.01,3,j,J,J,1,8.75
4114,trace_0.01,3,k,K,K,1,8.75
4114,trace_0.01,3,l,L,L,1,8.75
4114,trace_0.01,3,m,M,C,0,8.75
4114,trace_0.01,3,n,N,N,1,8.75
4114,trace_0.01,3,o,O,D,0,8.75
4114,trace_0.01,3,p,P,P,1,8.75
4114,trace_0.01,3,q,Q,L,0,8.75
4114,trace_0.01,3,r,R,O,0,8.75
4115,trace_0.01,3,a,A,H,0,8.75
4115,trace_0.01,3,b,B,B,1,8.75
4115,trace_0.01,3,c,C,C,1,8.75
4115,trace_0.01,3,d,D,D,1,8.75
4115,trace_0.01,3,e,E,E,1,8.75
4115,trace_0.01,3,f,F,F,1,8.75
4115,trace_0.01,3,g,G,N,0,8.75
4115,trace_0.01,3,h,H,H,1,8.75
4115,trace_0.01,3,i,I,M,0,8.75
4115,trace_0.01,3,j,J,J,1,8.75
4115,trace_0.01,3,k,K,D,0,8.75
4115,trace_0.01,3,l,L,G,0,8.75
4115,trace_0.01,3,m,M,M,1,8.75
4115,trace_0.01,3,n,N,N,1,8.75
4115,trace_0.01,3,o,O,O,1,8.75
4115,trace_0.01,3,p,P,P,1,8.75
4115,trace_0.01,3,q,Q,Q,1,8.75
4115,trace_0.01,3,r,R,R,1,8.75
4116,trace_0.01,3,a,A,Q,0,8.75
4116,trace_0.01,3,b,B,B,1,8.75
4116,trace_0.01,3,c,C,C,1,8.75
4116,trace_0.01,3,d,D,D,1,8.75
4116,trace_0.01,3,e,E,D,0,8.75
4116,trace_0.01,3,f,F,J,0,8.75
4116,trace_0.01,3,g,G,G,1,8.75
4116,trace_0.01,3,h,H,H,1,8.75
4116,trace_0.01,3,i,I,I,1,8.75
4116,trace_0.01,3,j,J,L,0,8.75
4116,trace_0.01,3,k,K,K,1,8.75
4116,trace_0.01,3,l,L,L,1,8.75
4116,trace_0.01,3,m,M,M,1,8.75
4116,trace_0.01,3,n,N,L,0,8.75
4116,trace_0.01,3,o,O,O,1,8.75
4116,trace_0.01,3,p,P,P,1,8.75
4116,trace_0.01,3,q,Q,Q,1,8.75
4116,trace_0.01,3,r,R,R,1,8.75
4117,trace_0.01,3,a,A,A,1,8.75
4117,trace_0.01,3,b,B,L,0,8.75
4117,trace_0.01,3,c,C,C,1,8.75
4117,trace_0.01,3,d,D,D,1,8.75
4117,trace_0.01,3,e,E,E,1,8.75
4117,trace_0.01,3,f,F,F,1,8.75
4117,trace_0.01,3,g,G,G,1,8.75
4117,trace_0.01,3,h,H,D,0,8.75
4117,trace_0.01,3,i,I,F,0,8.75
4117,trace_0.01,3,j,J,J,1,8.75
4117,trace_0.01,3,k,K,K,1,8.75
4117,trace_0.01,3,l,L,L,1,8.75
4117,trace_0.01,3,m,M,M,1,8.75
4117,trace_0.01,3,n,N,N,1,8.75
4117,trace_0.01,3,o,O,O,1,8.75
4117,trace_0.01,3,p,P,P,1,8.75
4117,trace_0.01,3,q,Q,Q,1,8.75
4117,trace_0.01,3,r,R,R,1,8.75
4118,trace_0.01,3,a,A,C,0,8.75
4118,trace_0.01,3,b,B,B,1,8.75
4118,trace_0.01,3,c,C,M,0,8.75
4118,trace_0.01,3,d,D,D,1,8.75
4118,trace_0.01,3,e,E,M,0,8.75
4118,trace_0.01,3,f,F,H,0,8.75
4118,trace_0.01,3,g,G,G,1,8.75
4118,trace_0.01,3,h,H,I,0,8.75
4118,trace_0.01,3,i,I,I,1,8.75
4118,trace_0.01,3,j,J,P,0,8.75
4118,trace_0.01,3,k,K,K,1,8.75
4118,trace_0.01,3,l,L,L,1,8.75
